"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBZM",51,13,13,26
"SBZM",52,10,10,20
"SBZM",53,1,1,2
"SBAT",1,7,7,14
"SBAT",2,7,7,14
"SBAT",3,7,7,14
"SBAT",4,7,7,14
"SBAT",5,5,5,10
"SBAT",6,4,4,8
"SBAT",7,2,2,4
"SBAT",8,4,4,8
"SBAT",9,4,4,8
"SBAT",10,4,4,8
"SBAT",11,4,4,8
"SBAT",12,3,3,6
"SBAT",13,3,3,6
"SBAT",14,3,3,6
"SBAT",15,3,3,6
"SBAT",16,3,3,6
"SBAT",17,3,3,6
"SBAT",18,3,3,6
"SBAT",19,3,3,6
"SBAT",20,3,3,6
"SBAT",21,3,3,6
"SBAT",22,3,3,6
"SBAT",23,4,4,8
"SBAT",24,5,5,10
"SBAT",25,5,5,10
"SBAT",26,5,5,10
"SBAT",27,4,4,8
"SBAT",28,5,5,10
"SBAT",29,5,5,10
"SBAT",30,5,5,10
"SBAT",31,6,6,12
"SBAT",32,7,7,14
"SBAT",33,7,7,14
"SBAT",34,7,7,14
"SBAT",35,7,7,14
"SBAT",36,5,5,10
"SBAT",37,7,7,14
"SBAT",38,7,7,14
"SBAT",39,7,7,14
"SBAT",40,7,7,14
"SBAT",41,5,5,10
"SBAT",42,7,7,14
"SBAT",43,7,7,14
"SBAT",44,5,5,10
"SBAT",45,8,7,15
"SBAT",46,6,6,12
"SBAT",47,7,7,14
"SBAT",48,7,7,14
"SBAT",49,7,7,14
"SBAT",50,7,7,14
"SBAT",51,7,7,14
"SBAT",52,3,3,6
"SBCG",1,76,77,153
"SBCG",2,83,83,166
"SBCG",3,84,84,168
"SBCG",4,87,86,173
"SBCG",5,75,76,151
"SBCG",6,79,78,157
"SBCG",7,65,66,131
"SBCG",8,79,78,157
"SBCG",9,78,79,157
"SBCG",10,68,68,136
"SBCG",11,59,59,118
"SBCG",12,49,49,98
"SBCG",13,49,47,96
"SBCG",14,39,39,78
"SBCG",15,42,42,84
"SBCG",16,41,41,82
"SBCG",17,41,41,82
"SBCG",18,40,42,82
"SBCG",19,53,52,105
"SBCG",20,56,56,112
"SBCG",21,57,58,115
"SBCG",22,58,59,117
"SBCG",23,64,62,126
"SBCG",24,66,67,133
"SBCG",25,67,67,134
"SBCG",26,64,66,130
"SBCG",27,82,80,162
"SBCG",28,85,85,170
"SBCG",29,87,87,174
"SBCG",30,85,85,170
"SBCG",31,95,96,191
"SBCG",32,96,96,192
"SBCG",33,96,97,193
"SBCG",34,93,93,186
"SBCG",35,101,100,201
"SBCG",36,94,93,187
"SBCG",37,104,104,208
"SBCG",38,106,106,212
"SBCG",39,104,104,208
"SBCG",40,108,108,216
"SBCG",41,92,91,183
"SBCG",42,109,109,218
"SBCG",43,110,110,220
"SBCG",44,101,103,204
"SBCG",45,115,115,230
"SBCG",46,106,106,212
"SBCG",47,118,117,235
"SBCG",48,111,113,224
"SBCG",49,115,116,231
"SBCG",50,120,121,241
"SBCG",51,121,121,242
"SBCG",52,111,109,220
"SBCG",53,14,16,30
"SBMK",1,27,26,53
"SBMK",2,29,29,58
"SBMK",3,29,29,58
"SBMK",4,30,30,60
"SBMK",5,26,25,51
"SBMK",6,23,23,46
"SBMK",7,18,18,36
"SBMK",8,17,17,34
"SBMK",9,22,22,44
"SBMK",10,24,25,49
"SBMK",11,17,17,34
"SBMK",12,15,15,30
"SBMK",13,13,14,27
"SBMK",14,10,10,20
"SBMK",15,12,12,24
"SBMK",16,12,11,23
"SBMK",17,12,13,25
"SBMK",18,12,12,24
"SBMK",19,12,12,24
"SBMK",20,12,12,24
"SBMK",21,13,13,26
"SBMK",22,13,12,25
"SBMK",23,18,18,36
"SBMK",24,20,20,40
"SBMK",25,21,21,42
"SBMK",26,19,19,38
"SBMK",27,23,23,46
"SBMK",28,24,24,48
"SBMK",29,24,24,48
"SBMK",30,24,24,48
"SBMK",31,24,24,48
"SBMK",32,21,21,42
"SBMK",33,21,21,42
"SBMK",34,21,21,42
"SBMK",35,23,22,45
"SBMK",36,23,23,46
"SBMK",37,29,29,58
"SBMK",38,29,29,58
"SBMK",39,29,29,58
"SBMK",40,30,30,60
"SBMK",41,23,23,46
"SBMK",42,29,29,58
"SBMK",43,30,29,59
"SBMK",44,26,27,53
"SBMK",45,29,29,58
"SBMK",46,29,29,58
"SBMK",47,30,30,60
"SBMK",48,29,29,58
"SBMK",49,34,34,68
"SBMK",50,35,35,70
"SBMK",51,31,31,62
"SBMK",52,23,23,46
"SBMK",53,2,3,5
"SBCT",1,292,291,583
"SBCT",2,300,305,605
"SBCT",3,277,278,555
"SBCT",4,257,264,521
"SBCT",5,255,249,504
"SBCT",6,248,254,502
"SBCT",7,233,238,471
"SBCT",8,260,262,522
"SBCT",9,250,252,502
"SBCT",10,211,224,435
"SBCT",11,161,162,323
"SBCT",12,140,144,284
"SBCT",13,148,148,296
"SBCT",14,117,122,239
"SBCT",15,126,127,253
"SBCT",16,117,121,238
"SBCT",17,127,131,258
"SBCT",18,148,149,297
"SBCT",19,160,165,325
"SBCT",20,173,178,351
"SBCT",21,174,177,351
"SBCT",22,185,192,377
"SBCT",23,215,214,429
"SBCT",24,231,236,467
"SBCT",25,219,224,443
"SBCT",26,219,218,437
"SBCT",27,249,251,500
"SBCT",28,257,264,521
"SBCT",29,265,268,533
"SBCT",30,257,261,518
"SBCT",31,279,280,559
"SBCT",32,297,302,599
"SBCT",33,290,288,578
"SBCT",34,299,304,603
"SBCT",35,304,308,612
"SBCT",36,291,300,591
"SBCT",37,355,359,714
"SBCT",38,368,373,741
"SBCT",39,379,378,757
"SBCT",40,383,391,774
"SBCT",41,311,315,626
"SBCT",42,384,389,773
"SBCT",43,372,379,751
"SBCT",44,350,349,699
"SBCT",45,433,438,871
"SBCT",46,398,402,800
"SBCT",47,424,429,853
"SBCT",48,422,426,848
"SBCT",49,435,437,872
"SBCT",50,438,441,879
"SBCT",51,410,411,821
"SBCT",52,354,360,714
"SBCT",53,45,44,89
"SBSM",1,4,4,8
"SBSM",2,5,5,10
"SBSM",3,5,5,10
"SBSM",4,6,6,12
"SBSM",5,3,3,6
"SBSM",6,4,4,8
"SBSM",7,5,5,10
"SBSM",8,5,5,10
"SBSM",9,4,4,8
"SBSM",10,6,6,12
"SBSM",11,6,6,12
"SBSM",12,5,5,10
"SBSM",13,5,5,10
"SBSM",14,5,5,10
"SBSM",15,6,6,12
"SBSM",16,4,4,8
"SBSM",17,6,6,12
"SBSM",18,6,6,12
"SBSM",19,4,4,8
"SBSM",20,4,4,8
"SBSM",21,3,3,6
"SBSM",22,4,4,8
"SBSM",23,2,2,4
"SBSM",24,3,3,6
"SBSM",25,3,3,6
"SBSM",26,3,3,6
"SBSM",27,3,3,6
"SBSM",28,3,3,6
"SBSM",29,3,3,6
"SBSM",30,3,3,6
"SBSM",31,3,3,6
"SBSM",32,7,7,14
"SBSM",33,7,7,14
"SBSM",34,8,8,16
"SBSM",35,7,7,14
"SBSM",36,3,3,6
"SBSM",37,7,7,14
"SBSM",38,7,7,14
"SBSM",39,7,7,14
"SBSM",40,7,7,14
"SBSM",41,4,4,8
"SBSM",42,7,7,14
"SBSM",43,7,7,14
"SBSM",44,6,6,12
"SBSM",45,7,7,14
"SBSM",46,6,6,12
"SBSM",47,7,7,14
"SBSM",48,8,8,16
"SBSM",49,9,9,18
"SBSM",50,9,9,18
"SBSM",51,9,9,18
"SBSM",52,7,7,14
"SBBE",1,232,226,458
"SBBE",2,240,242,482
"SBBE",3,230,230,460
"SBBE",4,214,214,428
"SBBE",5,209,209,418
"SBBE",6,200,200,400
"SBBE",7,156,157,313
"SBBE",8,180,177,357
"SBBE",9,186,188,374
"SBBE",10,180,182,362
"SBBE",11,159,158,317
"SBBE",12,145,148,293
"SBBE",13,133,133,266
"SBBE",14,111,111,222
"SBBE",15,115,119,234
"SBBE",16,103,103,206
"SBBE",17,101,101,202
"SBBE",18,118,116,234
"SBBE",19,132,130,262
"SBBE",20,144,145,289
"SBBE",21,147,147,294
"SBBE",22,155,156,311
"SBBE",23,156,151,307
"SBBE",24,172,172,344
"SBBE",25,179,178,357
"SBBE",26,180,178,358
"SBBE",27,222,222,444
"SBBE",28,229,229,458
"SBBE",29,229,228,457
"SBBE",30,229,230,459
"SBBE",31,225,226,451
"SBBE",32,225,226,451
"SBBE",33,224,224,448
"SBBE",34,198,201,399
"SBBE",35,225,224,449
"SBBE",36,198,198,396
"SBBE",37,230,230,460
"SBBE",38,226,226,452
"SBBE",39,228,230,458
"SBBE",40,249,247,496
"SBBE",41,211,211,422
"SBBE",42,257,257,514
"SBBE",43,249,251,500
"SBBE",44,245,243,488
"SBBE",45,298,303,601
"SBBE",46,276,273,549
"SBBE",47,308,308,616
"SBBE",48,313,315,628
"SBBE",49,321,324,645
"SBBE",50,327,328,655
"SBBE",51,334,335,669
"SBBE",52,289,291,580
"SBBE",53,34,40,74
"SBCH",1,38,37,75
"SBCH",2,42,41,83
"SBCH",3,42,42,84
"SBCH",4,39,40,79
"SBCH",5,39,39,78
"SBCH",6,39,39,78
"SBCH",7,32,32,64
"SBCH",8,33,33,66
"SBCH",9,35,35,70
"SBCH",10,30,30,60
"SBCH",11,26,26,52
"SBCH",12,21,21,42
"SBCH",13,17,18,35
"SBCH",14,13,13,26
"SBCH",15,15,15,30
"SBCH",16,14,14,28
"SBCH",17,15,15,30
"SBCH",18,16,16,32
"SBCH",19,20,20,40
"SBCH",20,22,22,44
"SBCH",21,23,23,46
"SBCH",22,22,22,44
"SBCH",23,25,24,49
"SBCH",24,30,30,60
"SBCH",25,30,29,59
"SBCH",26,28,29,57
"SBCH",27,33,33,66
"SBCH",28,29,29,58
"SBCH",29,31,31,62
"SBCH",30,29,29,58
"SBCH",31,33,33,66
"SBCH",32,35,35,70
"SBCH",33,39,38,77
"SBCH",34,37,37,74
"SBCH",35,39,38,77
"SBCH",36,32,33,65
"SBCH",37,43,43,86
"SBCH",38,45,45,90
"SBCH",39,43,43,86
"SBCH",40,43,43,86
"SBCH",41,33,34,67
"SBCH",42,42,41,83
"SBCH",43,41,41,82
"SBCH",44,43,43,86
"SBCH",45,52,52,104
"SBCH",46,46,46,92
"SBCH",47,52,52,104
"SBCH",48,51,51,102
"SBCH",49,51,51,102
"SBCH",50,51,51,102
"SBCH",51,44,44,88
"SBCH",52,34,35,69
"SBCH",53,4,5,9
"SBIL",1,94,93,187
"SBIL",2,93,93,186
"SBIL",3,89,89,178
"SBIL",4,87,87,174
"SBIL",5,75,75,150
"SBIL",6,56,56,112
"SBIL",7,52,52,104
"SBIL",8,53,53,106
"SBIL",9,52,52,104
"SBIL",10,53,53,106
"SBIL",11,44,44,88
"SBIL",12,34,34,68
"SBIL",13,30,31,61
"SBIL",14,24,24,48
"SBIL",15,25,25,50
"SBIL",16,23,23,46
"SBIL",17,25,25,50
"SBIL",18,23,23,46
"SBIL",19,23,23,46
"SBIL",20,24,24,48
"SBIL",21,26,26,52
"SBIL",22,32,32,64
"SBIL",23,35,35,70
"SBIL",24,36,36,72
"SBIL",25,43,43,86
"SBIL",26,45,45,90
"SBIL",27,67,67,134
"SBIL",28,71,71,142
"SBIL",29,73,73,146
"SBIL",30,75,75,150
"SBIL",31,68,68,136
"SBIL",32,62,62,124
"SBIL",33,61,61,122
"SBIL",34,58,58,116
"SBIL",35,59,59,118
"SBIL",36,59,60,119
"SBIL",37,60,60,120
"SBIL",38,59,59,118
"SBIL",39,60,60,120
"SBIL",40,62,62,124
"SBIL",41,58,58,116
"SBIL",42,61,61,122
"SBIL",43,61,61,122
"SBIL",44,55,55,110
"SBIL",45,57,57,114
"SBIL",46,53,53,106
"SBIL",47,60,60,120
"SBIL",48,61,61,122
"SBIL",49,68,68,136
"SBIL",50,71,71,142
"SBIL",51,96,96,192
"SBIL",52,101,104,205
"SBIL",53,13,13,26
"SBNM",5,2,2,4
"SBNM",6,3,3,6
"SBNM",7,2,2,4
"SBNM",8,3,3,6
"SBNM",9,3,3,6
"SBNM",10,5,5,10
"SBNM",11,4,4,8
"SBNM",12,4,4,8
"SBNM",13,4,4,8
"SBNM",14,5,5,10
"SBNM",15,5,5,10
"SBNM",16,4,4,8
"SBNM",17,5,5,10
"SBNM",18,4,4,8
"SBNM",19,3,3,6
"SBNM",20,3,3,6
"SBNM",21,3,3,6
"SBNM",22,2,2,4
"SBNM",23,2,2,4
"SBNM",24,3,3,6
"SBNM",25,3,3,6
"SBNM",26,1,1,2
"SBNM",28,3,3,6
"SBNM",29,3,3,6
"SBNM",30,3,3,6
"SBNM",31,5,5,10
"SBNM",32,5,5,10
"SBNM",33,5,5,10
"SBNM",34,5,5,10
"SBNM",35,5,5,10
"SBNM",36,3,3,6
"SBNM",37,4,4,8
"SBNM",38,5,5,10
"SBNM",39,5,5,10
"SBNM",40,5,5,10
"SBNM",41,3,3,6
"SBNM",42,5,5,10
"SBNM",43,5,5,10
"SBNM",44,4,4,8
"SBNM",45,5,5,10
"SBNM",46,5,5,10
"SBNM",47,5,5,10
"SBNM",48,5,5,10
"SBNM",49,5,5,10
"SBNM",50,5,5,10
"SBNM",51,3,3,6
"SBNM",52,2,2,4
"SBSP",1,815,824,1639
"SBSP",2,800,799,1599
"SBSP",3,757,757,1514
"SBSP",4,724,722,1446
"SBSP",5,690,693,1383
"SBSP",6,697,696,1393
"SBSP",7,596,592,1188
"SBSP",8,637,642,1279
"SBSP",9,665,663,1328
"SBSP",10,598,596,1194
"SBSP",11,445,441,886
"SBSP",12,380,379,759
"SBSP",13,368,370,738
"SBSP",14,271,272,543
"SBSP",15,261,264,525
"SBSP",16,265,262,527
"SBSP",17,264,267,531
"SBSP",18,322,324,646
"SBSP",19,376,380,756
"SBSP",20,414,410,824
"SBSP",21,429,427,856
"SBSP",22,474,473,947
"SBSP",23,482,479,961
"SBSP",24,500,501,1001
"SBSP",25,521,521,1042
"SBSP",26,527,531,1058
"SBSP",27,728,728,1456
"SBSP",28,755,751,1506
"SBSP",29,791,794,1585
"SBSP",30,808,807,1615
"SBSP",31,761,764,1525
"SBSP",32,752,753,1505
"SBSP",33,758,757,1515
"SBSP",34,707,707,1414
"SBSP",35,796,791,1587
"SBSP",36,833,826,1659
"SBSP",37,884,885,1769
"SBSP",38,912,913,1825
"SBSP",39,910,912,1822
"SBSP",40,939,945,1884
"SBSP",41,889,887,1776
"SBSP",42,956,954,1910
"SBSP",43,953,955,1908
"SBSP",44,972,977,1949
"SBSP",45,1043,1045,2088
"SBSP",46,1012,1013,2025
"SBSP",47,1082,1079,2161
"SBSP",48,1089,1087,2176
"SBSP",49,1151,1152,2303
"SBSP",50,1213,1213,2426
"SBSP",51,1246,1244,2490
"SBSP",52,1193,1193,2386
"SBSP",53,162,152,314
"SBFN",1,24,24,48
"SBFN",2,24,24,48
"SBFN",3,24,24,48
"SBFN",4,24,24,48
"SBFN",5,23,23,46
"SBFN",6,22,22,44
"SBFN",7,23,23,46
"SBFN",8,22,22,44
"SBFN",9,22,22,44
"SBFN",10,22,22,44
"SBFN",11,22,22,44
"SBFN",12,22,22,44
"SBFN",13,21,21,42
"SBFN",14,14,14,28
"SBFN",15,15,15,30
"SBFN",16,15,15,30
"SBFN",17,15,15,30
"SBFN",18,18,18,36
"SBFN",19,18,18,36
"SBFN",20,20,20,40
"SBFN",21,20,20,40
"SBFN",22,20,20,40
"SBFN",23,23,23,46
"SBFN",24,24,24,48
"SBFN",25,24,24,48
"SBFN",26,24,24,48
"SBFN",27,26,26,52
"SBFN",28,26,26,52
"SBFN",29,25,25,50
"SBFN",30,27,27,54
"SBFN",31,23,23,46
"SBFN",32,25,25,50
"SBFN",33,25,24,49
"SBFN",34,26,26,52
"SBFN",35,28,28,56
"SBFN",36,28,28,56
"SBFN",37,30,30,60
"SBFN",38,30,30,60
"SBFN",39,30,30,60
"SBFN",40,30,30,60
"SBFN",41,29,29,58
"SBFN",42,30,30,60
"SBFN",43,30,30,60
"SBFN",44,26,26,52
"SBFN",45,30,30,60
"SBFN",46,34,34,68
"SBFN",47,30,30,60
"SBFN",48,30,30,60
"SBFN",49,30,30,60
"SBFN",50,30,30,60
"SBFN",51,32,32,64
"SBFN",52,31,31,62
"SBFN",53,4,4,8
"SBCF",1,675,687,1362
"SBCF",2,725,727,1452
"SBCF",3,712,704,1416
"SBCF",4,684,684,1368
"SBCF",5,619,614,1233
"SBCF",6,559,559,1118
"SBCF",7,490,490,980
"SBCF",8,546,544,1090
"SBCF",9,566,564,1130
"SBCF",10,552,546,1098
"SBCF",11,498,499,997
"SBCF",12,451,450,901
"SBCF",13,446,444,890
"SBCF",14,372,368,740
"SBCF",15,405,404,809
"SBCF",16,406,408,814
"SBCF",17,407,403,810
"SBCF",18,407,405,812
"SBCF",19,447,447,894
"SBCF",20,464,466,930
"SBCF",21,460,464,924
"SBCF",22,480,478,958
"SBCF",23,483,491,974
"SBCF",24,532,534,1066
"SBCF",25,504,505,1009
"SBCF",26,530,528,1058
"SBCF",27,606,608,1214
"SBCF",28,627,626,1253
"SBCF",29,660,658,1318
"SBCF",30,661,660,1321
"SBCF",31,640,641,1281
"SBCF",32,641,640,1281
"SBCF",33,655,658,1313
"SBCF",34,636,635,1271
"SBCF",35,657,656,1313
"SBCF",36,636,633,1269
"SBCF",37,735,736,1471
"SBCF",38,742,739,1481
"SBCF",39,740,741,1481
"SBCF",40,769,772,1541
"SBCF",41,643,638,1281
"SBCF",42,771,769,1540
"SBCF",43,776,776,1552
"SBCF",44,710,716,1426
"SBCF",45,786,780,1566
"SBCF",46,742,748,1490
"SBCF",47,783,780,1563
"SBCF",48,803,809,1612
"SBCF",49,848,854,1702
"SBCF",50,898,897,1795
"SBCF",51,875,871,1746
"SBCF",52,778,787,1565
"SBCF",53,98,86,184
"SBUL",1,87,85,172
"SBUL",2,87,86,173
"SBUL",3,85,87,172
"SBUL",4,88,87,175
"SBUL",5,84,85,169
"SBUL",6,86,87,173
"SBUL",7,71,71,142
"SBUL",8,83,81,164
"SBUL",9,75,75,150
"SBUL",10,70,70,140
"SBUL",11,58,58,116
"SBUL",12,42,42,84
"SBUL",13,42,42,84
"SBUL",14,45,45,90
"SBUL",15,45,45,90
"SBUL",16,45,45,90
"SBUL",17,46,46,92
"SBUL",18,47,47,94
"SBUL",19,54,54,108
"SBUL",20,57,57,114
"SBUL",21,61,61,122
"SBUL",22,61,61,122
"SBUL",23,63,63,126
"SBUL",24,64,64,128
"SBUL",25,63,63,126
"SBUL",26,58,58,116
"SBUL",27,66,65,131
"SBUL",28,65,65,130
"SBUL",29,65,65,130
"SBUL",30,67,67,134
"SBUL",31,69,69,138
"SBUL",32,78,78,156
"SBUL",33,80,80,160
"SBUL",34,76,77,153
"SBUL",35,82,81,163
"SBUL",36,72,71,143
"SBUL",37,90,91,181
"SBUL",38,93,93,186
"SBUL",39,92,92,184
"SBUL",40,95,95,190
"SBUL",41,77,78,155
"SBUL",42,95,94,189
"SBUL",43,98,98,196
"SBUL",44,88,87,175
"SBUL",45,94,96,190
"SBUL",46,88,85,173
"SBUL",47,96,97,193
"SBUL",48,94,95,189
"SBUL",49,92,91,183
"SBUL",50,98,98,196
"SBUL",51,96,96,192
"SBUL",52,75,75,150
"SBUL",53,8,9,17
"SBCX",1,4,4,8
"SBCX",2,4,4,8
"SBCX",3,4,4,8
"SBCX",4,3,3,6
"SBCX",5,5,5,10
"SBCX",6,7,7,14
"SBCX",7,3,3,6
"SBCX",8,7,7,14
"SBCX",9,8,8,16
"SBCX",10,5,5,10
"SBCX",11,5,5,10
"SBCX",12,6,6,12
"SBCX",13,4,4,8
"SBCX",14,5,5,10
"SBCX",15,7,7,14
"SBCX",16,7,7,14
"SBCX",17,5,5,10
"SBCX",18,6,6,12
"SBCX",19,7,7,14
"SBCX",20,7,7,14
"SBCX",21,6,6,12
"SBCX",22,7,7,14
"SBCX",23,7,7,14
"SBCX",24,5,5,10
"SBCX",25,6,6,12
"SBCX",26,9,9,18
"SBCX",27,8,8,16
"SBCX",28,8,8,16
"SBCX",29,9,9,18
"SBCX",30,9,9,18
"SBCX",31,10,10,20
"SBCX",32,9,8,17
"SBCX",33,10,11,21
"SBCX",34,9,9,18
"SBCX",35,14,14,28
"SBCX",36,10,10,20
"SBCX",37,10,10,20
"SBCX",38,13,13,26
"SBCX",39,12,12,24
"SBCX",40,14,13,27
"SBCX",41,10,11,21
"SBCX",42,11,11,22
"SBCX",43,14,14,28
"SBCX",44,11,11,22
"SBCX",45,14,14,28
"SBCX",46,11,11,22
"SBCX",47,13,13,26
"SBCX",48,16,16,32
"SBCX",49,20,19,39
"SBCX",50,14,15,29
"SBCX",51,14,14,28
"SBCX",52,13,13,26
"SBCX",53,2,2,4
"SBTC",1,4,4,8
"SBTC",2,4,4,8
"SBTC",3,4,4,8
"SBTC",4,4,4,8
"SBTC",5,2,2,4
"SBTC",7,4,4,8
"SBTC",13,1,1,2
"SBTC",14,1,1,2
"SBTC",22,2,2,4
"SBTC",23,2,2,4
"SBTC",26,4,4,8
"SBTC",27,5,5,10
"SBTC",28,4,4,8
"SBTC",29,4,4,8
"SBTC",30,4,4,8
"SBTC",31,4,4,8
"SBTC",32,3,3,6
"SBTC",33,3,3,6
"SBTC",34,3,3,6
"SBTC",35,2,2,4
"SBTC",36,6,6,12
"SBTC",37,5,5,10
"SBTC",38,5,5,10
"SBTC",39,5,5,10
"SBTC",40,6,6,12
"SBTC",41,9,9,18
"SBTC",42,6,6,12
"SBTC",43,6,6,12
"SBTC",44,2,2,4
"SBTC",45,4,4,8
"SBTC",46,9,9,18
"SBTC",47,3,3,6
"SBTC",48,4,4,8
"SBTC",49,5,5,10
"SBTC",50,5,5,10
"SBTC",51,6,6,12
"SBTC",52,6,6,12
"SBTS",45,1,1,2
"SBTS",46,1,1,2
